ID;leftContext;node;rightContext;truth
475;", &amp; cwæð : Ic ðe het feccan , þæt ðu mine fynd wyrigdest , &amp; þu nu ðrywa hi bletsodest . Far ðe nu ham : ic hæfde gemynt ðe to arwurðienne on æhtum &amp; on feo , ac God ðe benæmde ðæs wurðmyntes . HIT stent on oðrum";bocum;", þæt Balaam swa ðeah tæhte þam cyningce hu he cuman mihte þæt he hi beswice ; &amp; he eac swa dyde ; he beswac hi swa , þæt he sette wifmen æt his hæðengylde gehende ðam folce , þær hi on locodon ; &amp; hi eodon ða to manega";plural
476;"&amp; twentig ðusenda &amp; seofonhund manna &amp; ðrittig manna . Heora fæderas ealle forðferdon on ðam westene , buton Caleph &amp; Iosue ; hi comon to ðam lande , &amp; mid Israhela bearnum þone eard geeodon &amp; him betwynan dældon , swa swa him dihte Iosue . Her ongynð seo";boc;"ðe is genemned on Ebreisc Helle Adabarim , and on Grecisc Deuteronomium , &amp; on Leden Secunda Lex , &amp; on Englisc Seo æftre æ . ÐIS synd ða word ðe Moyses spræc to eallum Israhela folce begeondan Iordane on ðam feldwestene wið ða Readan Sæ , betwux Pharan &amp;";singular
477;"Israhela folc on ðæt land ðe ic him behet , &amp; ic beo mid ðe . Æfter ðam ðe Moyses wrat ðisse æ bebodu , &amp; ða gefylde , he bebead Leuies cynne , ðe bæron ða earce ðe Drihtnes wedd on wæs , &amp; ðus cwæð : Nimað ðas";boc;"&amp; lecgað hi be ðære earce sidan , ðe Drihtnes wedd on is , ðæt heo sy ðær ongean eow to gewitnysse . Ic can eower geflit &amp; eowre heardheortnysse ; On minum life , ða hwile ðe ic mid eow ferde , æfre ge fliton ongean Godd , &amp;";singular
478;"swilcum hadum gebyrige . wearð asend on Æþelredes dæge cyninges fram Ælfeage biscope Aðelwoldes æftergengan to sumum mynstre ðe is Cernel gehaten þurh Æðelmæres bene ðæs þegenes . his gebyrd &amp; goodnys sind gehwær cuðe . Þa bearn me on mode ic truwige ðurh Godes gife . þæt ic ðas";boc;"of ledenum gereorde to engliscre spræce awende . na þurh gebylde micelre lare . ac for ðan ðe ic geseah &amp; gehyrde mycel gedwyld on manegum engliscum bocum . ðe ungelærede menn ðurh heora bilewitnysse to micclum wisdome tealdon . &amp; me ofhreow þæt hi ne cuðon ne næfdon ða";singular
479;"his gebyrd &amp; goodnys sind gehwær cuðe . Þa bearn me on mode ic truwige ðurh Godes gife . þæt ic ðas boc of ledenum gereorde to engliscre spræce awende . na þurh gebylde micelre lare . ac for ðan ðe ic geseah &amp; gehyrde mycel gedwyld on manegum engliscum";bocum;". ðe ungelærede menn ðurh heora bilewitnysse to micclum wisdome tealdon . &amp; me ofhreow þæt hi ne cuðon ne næfdon ða godspellican lare on heora gewritum . buton ðam mannum anum ðe þæt Leden cuðon . &amp; buton þam bocum ðe Ælfred cyning snoterlice awende of Ledene on englisc";plural
480;"ic geseah &amp; gehyrde mycel gedwyld on manegum engliscum bocum . ðe ungelærede menn ðurh heora bilewitnysse to micclum wisdome tealdon . &amp; me ofhreow þæt hi ne cuðon ne næfdon ða godspellican lare on heora gewritum . buton ðam mannum anum ðe þæt Leden cuðon . &amp; buton þam";bocum;"ðe Ælfred cyning snoterlice awende of Ledene on englisc . ða synd to hæbbene . For ðisum antimbre ic gedyrstlæhte on Gode truwiende þæt ic ðas gesetnysse undergann . &amp; eac for ðam ðe menn behofiað godre lare swiðost on þisum timan þe is geendung þyssere worulde . &amp; beoð";plural
481;"fultumes . ac þæt we geearnion þæt ece lif þurh his weorces fremminge . Paulus se apostol cwæð . We sind Godes gefylstan . &amp; swa ðeah ne do we nan ðing to gode . buton Godes fultume . Nu bydde ic &amp; halsige on Godes naman gif hwa þas";boc;awritan wylle þæt he hi geornlice gerihte be ðære bysene . þy læs ðe we ðurh gymelease writeras geleahtrode beon . Mycel yfel deð se ðe leas writ . buton he hit gerihte . swylce he gebringe þa soðan lare to leasum gedwylde . for ði sceal gehwa gerihtlæcan þæt;singular
482;he hit gerihte . swylce he gebringe þa soðan lare to leasum gedwylde . for ði sceal gehwa gerihtlæcan þæt þæt he ær to woge gebigde gif he on Godes dome unscyldig beon wile . INCIPIT PRAEFATIO HUIUS LIBRI . IN NOMINE CHRISTI OMNIPOTENTIS . Ic Ælfric munuc awende þas;boc;"of ledenum bocum to engliscum gereorde þam mannum to rædenne þe þæt leden ne cunnon ; Ic hi genam of halgum godspellum . and æfter geðungenra lareowa trahtnungum hi asmeade . þæra lareowa naman ic awrat on ðære ærran bec . on ðære ledenan forespræce ; Ic gesette on twam";singular
483;. swylce he gebringe þa soðan lare to leasum gedwylde . for ði sceal gehwa gerihtlæcan þæt þæt he ær to woge gebigde gif he on Godes dome unscyldig beon wile . INCIPIT PRAEFATIO HUIUS LIBRI . IN NOMINE CHRISTI OMNIPOTENTIS . Ic Ælfric munuc awende þas boc of ledenum;bocum;"to engliscum gereorde þam mannum to rædenne þe þæt leden ne cunnon ; Ic hi genam of halgum godspellum . and æfter geðungenra lareowa trahtnungum hi asmeade . þæra lareowa naman ic awrat on ðære ærran bec . on ðære ledenan forespræce ; Ic gesette on twam bocum þa gereccednysse";plural
484;"of ledenum bocum to engliscum gereorde þam mannum to rædenne þe þæt leden ne cunnon ; Ic hi genam of halgum godspellum . and æfter geðungenra lareowa trahtnungum hi asmeade . þæra lareowa naman ic awrat on ðære ærran bec . on ðære ledenan forespræce ; Ic gesette on twam";bocum;"þa gereccednysse ðe ic awende . for ðan ðe ic ðohte þæt hit wære læsse æðryt to gehyrenne . gif man ða ane boc ræt on anes geares ymbryne . and ða oðre on ðam æftran geare ; On ægðer þæra boca . sind feowertig cwyda buton ðære forespræce .";plural
485;"æfter geðungenra lareowa trahtnungum hi asmeade . þæra lareowa naman ic awrat on ðære ærran bec . on ðære ledenan forespræce ; Ic gesette on twam bocum þa gereccednysse ðe ic awende . for ðan ðe ic ðohte þæt hit wære læsse æðryt to gehyrenne . gif man ða ane";boc;"ræt on anes geares ymbryne . and ða oðre on ðam æftran geare ; On ægðer þæra boca . sind feowertig cwyda buton ðære forespræce . ac hi ne sind na ealle of godspellum genumene . ac sind forwel fela of Godes halgena life oððe þrowunge gegaderode . þæra anra";singular
486;"ðære ledenan forespræce ; Ic gesette on twam bocum þa gereccednysse ðe ic awende . for ðan ðe ic ðohte þæt hit wære læsse æðryt to gehyrenne . gif man ða ane boc ræt on anes geares ymbryne . and ða oðre on ðam æftran geare ; On ægðer þæra";boca;". sind feowertig cwyda buton ðære forespræce . ac hi ne sind na ealle of godspellum genumene . ac sind forwel fela of Godes halgena life oððe þrowunge gegaderode . þæra anra þe Angelcynn mid freolsdagum wurðað ; Ætforan ælcum cwyde we setton ða swutelunge on leden . mæg swa";plural
487;"of Godes halgena life oððe þrowunge gegaderode . þæra anra þe Angelcynn mid freolsdagum wurðað ; Ætforan ælcum cwyde we setton ða swutelunge on leden . mæg swa ðeah se ðe wile þa capitulas æfter ðære forespræce geendebyrdian ; Nu bidde ic and halsige on Godes naman gif hwa ðas";boc;"awritan wylle . þæt he hi geornlice gerihte . be ðære bysne þe læs ðe we ðurh gymeleasum writerum geleahtrode beon ; Micel yfel deð se ðe leas writ buton he hit gerihte . swilce he gebringe ða soðan lare to leasum gedwylde ; For ði sceal gehwa gerihtlæcan þæt";singular
488;"gymeleasum writerum geleahtrode beon ; Micel yfel deð se ðe leas writ buton he hit gerihte . swilce he gebringe ða soðan lare to leasum gedwylde ; For ði sceal gehwa gerihtlæcan þæt þæt he ær to woge gebigde . gif he on Godes dome unscyldig beon wile ; ÐEOS";BOC;"SCEAL TO WIOGORA CEASTRE . Ælfred kyning hateð gretan Wærferð biscep his wordum luflice &amp; freondlice ; &amp; ðe cyðan hate ðæt me com swiðe oft on gemynd , hwelce wiotan iu wæron giond Angelcynn , ægðer ge godcundra hada ge woruldcundra ; &amp; hu gesæliglica tida ða wæron giond";
489;": ðone naman anne we lufodon ðæt we Cristne wæren , &amp; swiðe feawe ða ðeawas . Ða ic ða ðis eall gemunde ða gemunde ic eac hu ic geseah , ærðæm ðe ærðæmðe hit eall forhergod wære &amp; forbærned , hu ða ciricean giond eall Angelcynn stodon maðma &amp;";boca;"gefyldæ ond eac micel menigeo Godes ðiowa &amp; ða swiðe lytle fiorme ðara boca wiston , forðæm ðe forðæmðe hie hiora nan wuht ongiotan ne meahton ond þæt wæs forðæm ðe forðæmðe hie næron on hiora agen geðiode awritene . Swelce hie cwæden : Ure ieldran , ða ðe ðas";plural
490;"ða ðeawas . Ða ic ða ðis eall gemunde ða gemunde ic eac hu ic geseah , ærðæm ðe ærðæmðe hit eall forhergod wære &amp; forbærned , hu ða ciricean giond eall Angelcynn stodon maðma &amp; boca gefyldæ ond eac micel menigeo Godes ðiowa &amp; ða swiðe lytle fiorme ðara";boca;"wiston , forðæm ðe forðæmðe hie hiora nan wuht ongiotan ne meahton ond þæt wæs forðæm ðe forðæmðe hie næron on hiora agen geðiode awritene . Swelce hie cwæden : Ure ieldran , ða ðe ðas stowa ær hioldon , hie lufodon wisdom &amp; ðurh ðone hie begeaton welan &amp;";plural
491;"on Lædengeðiode ða ðe mon furðor læran wille &amp; to hieran hade don wille . Ða ic ða gemunde hu sio lar Lædengeðiodes ær ðissum afeallen wæs giond Angelcynn , &amp; ðeah monige cuðon Englisc gewrit arædan , ða ongan ic ongemang oðrum mislicum &amp; manigfealdum bisgum ðisses kynerices ða";boc;"wendan on Englisc ðe is genemned on Læden Pastoralis , &amp; on Englisc Hierdeboc , hwilum word be worde , hwilum andgit of andgiete , swæ swæ ic hie geliornode æt Plegmunde minum ærcebiscepe &amp; æt Assere minum biscepe &amp; æt Grimbolde minum mæsseprioste &amp; æt Iohanne minum mæssepreoste .";singular
492;", ic hie on Englisc awende : ond to ælcum biscepstole on minum rice wille ane onsendan ; &amp; on ælcre bið an æstel , se bið on fiftegum mancessan . Ond ic bebiode on Godes naman ðæt nan mon ðone æstel from ðære bec ne do , ne ða";boc;"from ðæm mynstre : uncuð hu longe ðær swæ gelærede biscepas sien , swæ swæ nu Gode ðonc wel hwær siendon ; Forðy ic wolde ðætte hie ealneg æt ðære stowe wæren , buton se biscep hie mid him habban wille oððe hio hwær to læne sie , oððe hwa";singular
493;wæren , buton se biscep hie mid him habban wille oððe hio hwær to læne sie , oððe hwa oðre biwrite . Incipit prefatio Genesis Anglice . ÆLFRIC MUNUC GRET ÆðELWÆRD EALDORMANN EADMOdlice . Þu bæde me , leof , þæt ic sceolde ðe awendan of Lydene on Englisc þa;boc;"Genesis : ða þuhte me hefigtime þe to tiþienne þæs , &amp; þu cwæde þa þæt ic ne þorfte na mare awendan þære bec buton to Isaace , Abrahames suna , for þam þe sum oðer man þe hæfde awend fram Isaace þa boc oþ ende . Nu þincð me";singular
494;"awendan of Lydene on Englisc þa boc Genesis : ða þuhte me hefigtime þe to tiþienne þæs , &amp; þu cwæde þa þæt ic ne þorfte na mare awendan þære bec buton to Isaace , Abrahames suna , for þam þe sum oðer man þe hæfde awend fram Isaace þa";boc;oþ ende . Nu þincð me , leof , þæt þæt weorc is swiðe pleolic me oððe ænigum men to underbeginnenne , for þan þe ic ondræde , gif sum dysig man þas boc ræt oððe rædan gehyrþ , þæt he wille wenan , þæt he mote lybban nu on;singular
495;, Abrahames suna , for þam þe sum oðer man þe hæfde awend fram Isaace þa boc oþ ende . Nu þincð me , leof , þæt þæt weorc is swiðe pleolic me oððe ænigum men to underbeginnenne , for þan þe ic ondræde , gif sum dysig man þas;boc;ræt oððe rædan gehyrþ , þæt he wille wenan , þæt he mote lybban nu on þære niwan æ , swa swa þa ealdan fæderas leofodon þa on þære tide , ær þan þe seo ealde æ gesett wære , oþþe swa swa men leofodon under Moyses æ . Hwilon;singular
496;niwan æ , swa swa þa ealdan fæderas leofodon þa on þære tide , ær þan þe seo ealde æ gesett wære , oþþe swa swa men leofodon under Moyses æ . Hwilon ic wiste þæt sum mæssepreost , se þe min magister wæs on þam timan , hæfde þa;boc;"Genesis , &amp; he cuðe be dæle Lyden understandan : þa cwæþ he be þam heahfædere Iacobe , þæt he hæfde feower wif , twa geswustra &amp; heora twa þinena . Ful soð he sæde , ac he nyste , ne ic þa git , hu micel todal ys betweohx";singular
497;"nu gedafnode him þæt hig cuþon þa ealdan æ gastlice understandan , &amp; hwæt Crist silf tæhte &amp; his apostolas on þære niwan gecyðnisse , þæt hig mihton þam folce wel wissian to Godes geleafan , &amp; wel bisnian to godum weorcum . We secgað eac foran to þæt seo";boc;"is swiþe deop gastlice to understandenne , &amp; we ne writaþ na mare buton þa nacedan gerecednisse . Þonne þincþ þam ungelæredum þæt eall þæt andgit beo belocen on þære anfealdan gerecednisse , ac hit ys swiþe feor þam . Seo boc ys gehaten Genesis , þæt ys gecyndbod ,";singular
498;". We secgað eac foran to þæt seo boc is swiþe deop gastlice to understandenne , &amp; we ne writaþ na mare buton þa nacedan gerecednisse . Þonne þincþ þam ungelæredum þæt eall þæt andgit beo belocen on þære anfealdan gerecednisse , ac hit ys swiþe feor þam . Seo";boc;"ys gehaten Genesis , þæt ys gecyndbod , for þam þe heo ys firmest boca &amp; spricþ be ælcum gecinde , ac heo ne spricð na be þæra engla gesceapenisse . Heo onginð þus : In principio creauit Deus celum &amp; terram ; þæt ys on Englisc , On annginne";singular
499;", &amp; we ne writaþ na mare buton þa nacedan gerecednisse . Þonne þincþ þam ungelæredum þæt eall þæt andgit beo belocen on þære anfealdan gerecednisse , ac hit ys swiþe feor þam . Seo boc ys gehaten Genesis , þæt ys gecyndbod , for þam þe heo ys firmest";boca;"&amp; spricþ be ælcum gecinde , ac heo ne spricð na be þæra engla gesceapenisse . Heo onginð þus : In principio creauit Deus celum &amp; terram ; þæt ys on Englisc , On annginne gesceop God heofenan &amp; eorþan . Hit wæs soðlice swa gedon , þæt God ælmihtig";plural
500;"anlicnysse . Eft comon ðry englas to Abrahame , &amp; he spræc to him eallum ðrym swa swa to anum . Hu clypode Abeles blod to Gode buton swa swa ælces mannes misdæda wregað hine to Gode butan wordum ? Be ðisum lytlan man mæg understandan , hu deop seo";boc;"is on gastlicum andgyte , ðeah ðe heo mid leohtum wordum awriten sy . Eft Iosep , ðe wæs geseald to Egypta lande &amp; he ahredde ðæt folc wið ðone miclan hunger , hæfde Cristes getacnunge , ðe wæs geseald for us to cwale &amp; us ahredde fram ðam ecan";singular
501;"swyðe mænifeald getacnung , &amp; wæs beboden ðæt se tægl sceolde beon gehal æfre on ðam nytene æt ðære offrungae , for ðære getacnunge ðæt God wile ðæt we symble well don oð ende ures lifes ; ðonne bið se tægl geoffrod on urum weorcum . Nu is seo foresæde";boc;"on manegum stowum swyðe nearolice gesett , &amp; ðeah swyðe deoplice on ðam gastlican andgyte ; &amp; heo is swa geendebyrd , swa swa God sylf hi gedihte ðam writere Moyse , &amp; we ne durron na mare awritan on Englisc þonne ðæt Leden hæfð , ne ða endebyrdnysse awendan";singular
502;"he nænne rædboran næfð , ne nan man ne ðearf him cweðan to , Hwi dest ðu swa ? We sceolon awendan urne willan to his gesetnyssum , &amp; we ne magon gebigean his gesetnyssa on urum lustum . Ic cweðe nu ðæt ic ne dearr ne ic nelle nane";boc;"æfter ðisre of Ledene on Englisc awendan ; &amp; ic bidde ðe , leof ealdormann , ðæt ðu me ðæs na leng ne bidde , ði læs ðe ic beo ðe ungehyrsum , oððe leas gyf ic do . God ðe sy milde a on ecnysse . Ic bidde nu";singular
503;"; &amp; ic bidde ðe , leof ealdormann , ðæt ðu me ðæs na leng ne bidde , ði læs ðe ic beo ðe ungehyrsum , oððe leas gyf ic do . God ðe sy milde a on ecnysse . Ic bidde nu on Godes naman , gyf hwa ðas";boc;"awritan wille , ðæt he hi gerihte wel be ðære bysne , for ðan ðe ic nah geweald , ðeah ðe hi hwa to woge gebringe ðurh lease writeras , &amp; hit bið ðonne his pleoh na min : micel yfel deð se unwritere , gyf he nele his gewrit";singular
